chembl_id,pref_name,n_moa_rows,moa_actions,moa_text,moa_target_chembl_ids,n_assay_rows,n_unique_assays,n_unique_targets_assayed,has_moa,has_assay,n_unique_targets,target_chembl_ids,target_descriptions,target_uniprot_ids,n_unique_pathways,pathways,has_target_info,has_pathway_info
CHEMBL435734,ARCTIGENIN,1.0,,,,2.0,2.0,2.0,True,True,2.0,CHEMBL3587; CHEMBL3622,Dual specificity mitogen-activated protein kinase kinase 1; Cytochrome P450 2C19,Q02750; P33261,1.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments;map00902  Monoterpenoid biosynthesis;map00903  Limonene degradation,True,True
CHEMBL268368,STAUROSPORINE AGLYCON,1.0,,,,16.0,16.0,7.0,True,True,7.0,CHEMBL1907600; CHEMBL1907601; CHEMBL1907602; CHEMBL1907605; CHEMBL2094126; CHEMBL2094127; CHEMBL3038469,Cyclin-dependent kinase 4/cyclin D1; Cyclin-dependent kinase 2/cyclin E; Cyclin-dependent kinase 1/cyclin B; Cyclin-dependent kinase 1/cyclin B1; Cyclin-dependent kinase 2/cyclin E1; CDK2/Cyclin A2; Cyclin-dependent kinase 5/CDK5 activator 1,P24385; O96020; O95067; P14635; P24941; P20248; Q15078,0.0,,True,False
CHEMBL128365,ARECAIDINE PROPARGYL ESTER,1.0,,,,7.0,7.0,6.0,True,True,6.0,CHEMBL1821; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL2366467; CHEMBL245,Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M5; Muscarinic acetylcholine receptor DM1,P11229; P08172; P20309; P08173; P08912; P16395,0.0,,True,False
CHEMBL7303,ARECOLINE,1.0,,,,42.0,42.0,11.0,True,True,11.0,CHEMBL1821; CHEMBL1907596; CHEMBL2035; CHEMBL211; CHEMBL216; CHEMBL245; CHEMBL276; CHEMBL309; CHEMBL317; CHEMBL320; CHEMBL3733,Muscarinic acetylcholine receptor M1; Muscarinic acetylcholine receptor M2; Muscarinic acetylcholine receptor M4; Muscarinic acetylcholine receptor M3; Muscarinic acetylcholine receptor M5; Neuronal acetylcholine receptor; alpha4/beta2,P08482; P11229; P08172; P08173; P12657; P20309; P08912; P10980; P12390; P08483; P08485,0.0,,True,False
CHEMBL1166,ARGATROBAN,1.0,INHIBITOR,Thrombin inhibitor,CHEMBL204,31.0,30.0,3.0,True,True,3.0,CHEMBL204; CHEMBL3769; CHEMBL4471,Prothrombin; Serine protease 1,P00734; P00760; P00735,0.0,,True,False
CHEMBL2206431,ARGLABIN,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1112,ARIPIPRAZOLE,3.0,PARTIAL AGONIST; ANTAGONIST,Dopamine D2 receptor partial agonist; Serotonin 1a (5-HT1a) receptor partial agonist; Serotonin 2a (5-HT2a) receptor antagonist,CHEMBL217; CHEMBL214; CHEMBL224,338.0,323.0,54.0,True,True,54.0,CHEMBL1833; CHEMBL1850; CHEMBL1867; CHEMBL1871; CHEMBL1889; CHEMBL1898; CHEMBL1899; CHEMBL1916; CHEMBL1941; CHEMBL1942; CHEMBL1951; CHEMBL1983; CHEMBL2056; CHEMBL2069; CHEMBL210; CHEMBL211; CHEMBL213; CHEMBL214; CHEMBL216; CHEMBL217; CHEMBL219; CHEMBL2203; CHEMBL222; CHEMBL224; CHEMBL225; CHEMBL227; CHEMBL228; CHEMBL229; CHEMBL231; CHEMBL232; CHEMBL233; CHEMBL234; CHEMBL238; CHEMBL240; CHEMBL241; CHEMBL246; CHEMBL249; CHEMBL256; CHEMBL264; CHEMBL265; CHEMBL273; CHEMBL313; CHEMBL3138; CHEMBL3155; CHEMBL322; CHEMBL3223; CHEMBL324; CHEMBL3361; CHEMBL3371; CHEMBL339; CHEMBL3426; CHEMBL3943; CHEMBL4302; CHEMBL4828,"D(2) dopamine receptor; 5-hydroxytryptamine receptor 1A; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 7; D(3) dopamine receptor; D(4) dopamine receptor; 5-hydroxytryptamine receptor 2B; 5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 6; Sodium-dependent serotonin transporter; Histamine H1 receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; D(1A) dopamine receptor; ATP-dependent translocase ABCB1; 5-hydroxytryptamine receptor 1B; 5-hydroxytryptamine receptor 1D; 5-hydroxytryptamine receptor 3A; 5-hydroxytryptamine receptor 5A; Alpha-1A adrenergic receptor; Alpha-1B adrenergic receptor; Alpha-2A adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; D(1B) dopamine receptor; Histamine H3 receptor; Histamine H2 receptor; Beta-1 adrenergic receptor; Beta-2 adrenergic receptor; Sodium-dependent dopamine transporter; Substance-P receptor; Sodium-dependent noradrenaline transporter; Beta-3 adrenergic receptor; Mu-type opioid receptor; Amine oxidase [flavin-containing] A; Vasopressin V1a receptor; Type-1 angiotensin II receptor; Motilin receptor; cGMP-inhibited 3',5'-cyclic phosphodiesterase 3A; Muscarinic acetylcholine receptor M2; Synaptic vesicular amine transporter; Thromboxane A2 receptor; Adenosine receptor A3; Androgen receptor; Muscarinic acetylcholine receptor M1",P14416; P08908; P28223; P34969; P35462; P21917; P41595; P28335; P50406; P31645; P31389; Q12809; P14842; P19327; P61169; P18901; P08183; P31652; P28222; P28221; P46098; P47898; P21728; P35348; P35368; P08913; P18089; P18825; P35367; P08909; P30729; P19020; P21918; P32305; Q9Y5N1; P25021; P08588; P07550; Q01959; P25103; P23975; P13945; P35372; P21397; P37288; P30556; O43193; Q14432; P08172; Q01827; P21731; P0DMS8; P10275; P11229,2.0,"map00260  Glycine, serine and threonine metabolism;map00350  Tyrosine metabolism;map00360  Phenylalanine metabolism;map00410  beta-Alanine metabolism;map00950  Isoquinoline alkaloid biosynthesis;map00960  Tropane, piperidine and pyridine alkaloid biosynthesis;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map00330  Arginine and proline metabolism;map00340  Histidine metabolism;map00380  Tryptophan metabolism;map00982  Drug metabolism - cytochrome P450; map00230  Purine metabolism;map01100  Metabolic pathways",True,True
CHEMBL1598450,AROFYLLINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL93298,AROTINOLOL,1.0,,,,2.0,2.0,2.0,True,True,2.0,CHEMBL210; CHEMBL213,Beta-1 adrenergic receptor; Beta-2 adrenergic receptor,P08588; P07550,0.0,,True,False
CHEMBL351769,ARSANILIC ACID,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL5483015,,,,,,,,,False,False,,,,,,,False,False
CHEMBL566534,ARTEMETHER,1.0,INHIBITOR,Ferriprotoporphyrin IX inhibitor,CHEMBL613897,1.0,1.0,1.0,True,True,2.0,CHEMBL4411; CHEMBL613897,Prostaglandin E synthase 2,Q9H7Z7,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,True,True
CHEMBL269671,ARTEMISININ,1.0,,Unknown,,6.0,6.0,2.0,True,True,2.0,CHEMBL3356; CHEMBL4411,Cytochrome P450 1A2; Prostaglandin E synthase 2,P05177; Q9H7Z7,2.0,map00071  Fatty acid degradation;map00140  Steroid hormone biosynthesis;map00232  Caffeine metabolism;map00380  Tryptophan metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00627  Aminobenzoate degradation;map00830  Retinol metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map01120  Microbial metabolism in diverse environments; map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,True,True
CHEMBL301267,ARTEMOTIL,1.0,,Unknown,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL361497,ARTESUNATE,1.0,,Unknown,,1.0,1.0,1.0,True,True,1.0,CHEMBL4411,Prostaglandin E synthase 2,Q9H7Z7,1.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways,True,True
CHEMBL1093,ARTICAINE,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL214,5-hydroxytryptamine receptor 1A,P08908,0.0,,True,False
CHEMBL1164301,ASARALDEHYDE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL8597,ASCOMYCIN,1.0,,,,7.0,7.0,2.0,True,True,2.0,CHEMBL1902; CHEMBL4050,Peptidyl-prolyl cis-trans isomerase FKBP1A; Peptidyl-prolyl cis-trans isomerase FKBP4,P62942; Q02790,0.0,,True,False
CHEMBL3187365,ASENAPINE,1.0,,Unknown,,29.0,27.0,18.0,True,True,18.0,CHEMBL1833; CHEMBL1867; CHEMBL1916; CHEMBL1942; CHEMBL1980; CHEMBL2056; CHEMBL214; CHEMBL217; CHEMBL219; CHEMBL224; CHEMBL225; CHEMBL229; CHEMBL231; CHEMBL234; CHEMBL240; CHEMBL3371; CHEMBL4828; CHEMBL5303741,5-hydroxytryptamine receptor 2C; 5-hydroxytryptamine receptor 2A; 5-hydroxytryptamine receptor 6; D(1A) dopamine receptor; D(2) dopamine receptor; D(3) dopamine receptor; D(4) dopamine receptor; Histamine H1 receptor; Voltage-gated inwardly rectifying potassium channel KCNH2; Alpha-2B adrenergic receptor; Alpha-2C adrenergic receptor; Alpha-2A adrenergic receptor; Sodium channel protein type 5 subunit alpha; Synaptic vesicular amine transporter; 5-hydroxytryptamine receptor 1A; Alpha-1A adrenergic receptor; 5-hydroxytryptamine receptor 2B; Gamma-aminobutyric acid receptor subunit alpha-1/alpha-2/beta-2/gamma-2,P28335; P28223; P50406; P21728; P14416; P35462; P21917; P35367; Q12809; P18089; P18825; P08913; Q14524; Q01827; P08908; P35348; P41595; P47869,0.0,,True,False
CHEMBL404313,ASIATIC ACID,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL5983,Aldo-keto reductase family 1 member B10,O60218,0.0,,True,False
CHEMBL171679,ASPARTAME,1.0,,Sweetener,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL25,ASPIRIN,1.0,INHIBITOR,Cyclooxygenase inhibitor,CHEMBL2094253,53.0,53.0,7.0,True,True,8.0,CHEMBL2093869; CHEMBL2094253; CHEMBL221; CHEMBL230; CHEMBL2860; CHEMBL2949; CHEMBL4102; CHEMBL4523354,Integrin alpha-IIb/beta-3; Prostaglandin G/H synthase 1; Prostaglandin G/H synthase 2; Nicotinate phosphoribosyltransferase,P08514; P05979; P79208; P35354; O62664; P23219; Q6XQN6,2.0,map00590  Arachidonic acid metabolism;map01100  Metabolic pathways; map00760  Nicotinate and nicotinamide metabolism;map01100  Metabolic pathways,True,True
CHEMBL1255871,ASTAXANTHIN,1.0,,"Antioxidant, anti-inflammatory and antiapoptotic activities",,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL2105735,ASUNAPREVIR,1.0,INHIBITOR,"Hepatitis C virus serine protease, NS3/NS4A inhibitor",CHEMBL2095231,5.0,5.0,3.0,True,True,3.0,CHEMBL1293269; CHEMBL2095231; CHEMBL3471,"Hepatitis C virus serine protease, NS3/NS4A; NS3; Human immunodeficiency virus type 1 integrase",A3EZI9; A3EZJ3; Q7ZJM1,0.0,,True,False
CHEMBL457530,,1.0,,,,1.0,1.0,1.0,True,True,1.0,CHEMBL3048,Nitric oxide synthase 1,P29476,1.0,map00220  Arginine biosynthesis;map00330  Arginine and proline metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites,True,True
CHEMBL256997,ATALUREN,1.0,MODULATOR,80S Ribosome modulator,CHEMBL3987582,4.0,3.0,3.0,True,True,4.0,CHEMBL1865; CHEMBL1951; CHEMBL3987582; CHEMBL5019,Histone deacetylase 6; Flavin reductase (NADPH); Amine oxidase [flavin-containing] A,Q9UBN7; P30043; P21397,2.0,"map00740  Riboflavin metabolism;map01100  Metabolic pathways; map00260  Glycine, serine and threonine metabolism;map00350  Tyrosine metabolism;map00360  Phenylalanine metabolism;map00410  beta-Alanine metabolism;map00950  Isoquinoline alkaloid biosynthesis;map00960  Tropane, piperidine and pyridine alkaloid biosynthesis;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map00330  Arginine and proline metabolism;map00340  Histidine metabolism;map00380  Tryptophan metabolism;map00982  Drug metabolism - cytochrome P450",True,True
CHEMBL1163,ATAZANAVIR,1.0,,,,33.0,33.0,9.0,True,True,9.0,CHEMBL1287617; CHEMBL2203; CHEMBL2366517; CHEMBL237; CHEMBL243; CHEMBL247; CHEMBL4296312; CHEMBL4523582; CHEMBL6020,Human immunodeficiency virus type 1 reverse transcriptase; Human immunodeficiency virus type 1 protease; Protease; UDP-glucuronosyltransferase 1A1; Bile salt export pump; Kappa-type opioid receptor; Motilin receptor; Replicase polyprotein 1ab; HIV-1 protease,Q72547; Q72874; Q9YQ12; P22309; O95342; P41145; O43193; P0DTD1; O90781,1.0,map00040  Pentose and glucuronate interconversions;map00053  Ascorbate and aldarate metabolism;map00140  Steroid hormone biosynthesis;map00830  Retinol metabolism;map00860  Porphyrin metabolism;map00980  Metabolism of xenobiotics by cytochrome P450;map00982  Drug metabolism - cytochrome P450;map00983  Drug metabolism - other enzymes;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites,True,True
CHEMBL24,ATENOLOL,1.0,ANTAGONIST,Beta-1 adrenergic receptor antagonist,CHEMBL213,29.0,26.0,5.0,True,True,5.0,CHEMBL210; CHEMBL213; CHEMBL273; CHEMBL5414; CHEMBL5471,Beta-1 adrenergic receptor; Beta-2 adrenergic receptor; 5-hydroxytryptamine receptor 1A,P08588; B0FL73; Q8K4Z4; P19327; P07550,0.0,,True,False
CHEMBL3823931,,1.0,,,,3.0,3.0,3.0,True,True,3.0,CHEMBL1865; CHEMBL3425391; CHEMBL3822353,Patatin-like phospholipase domain-containing protein 2; Histone deacetylase 6,Q96AD5; Q8BJ56; Q9UBN7,1.0,map00561  Glycerolipid metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites;map00564  Glycerophospholipid metabolism;map00565  Ether lipid metabolism;map00590  Arachidonic acid metabolism;map00591  Linoleic acid metabolism;map00592  alpha-Linolenic acid metabolism,True,True
CHEMBL353972,ATIPAMEZOLE,1.0,,,,5.0,5.0,4.0,True,True,4.0,CHEMBL1867; CHEMBL1916; CHEMBL1942; CHEMBL232,Alpha-2A adrenergic receptor; Alpha-2C adrenergic receptor; Alpha-2B adrenergic receptor; Alpha-1B adrenergic receptor,P08913; P18825; P18089; P35368,0.0,,True,False
CHEMBL103735,ATIPRIMOD,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1229569,ATIZORAM,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL641,ATOMOXETINE,1.0,,,,50.0,50.0,11.0,True,True,11.0,CHEMBL222; CHEMBL224; CHEMBL228; CHEMBL237; CHEMBL238; CHEMBL240; CHEMBL289; CHEMBL304; CHEMBL313; CHEMBL338; CHEMBL6184,Sodium-dependent serotonin transporter; Sodium-dependent noradrenaline transporter; Sodium-dependent dopamine transporter; Norepinephrine transporter; Transporter; Voltage-gated inwardly rectifying potassium channel KCNH2; Cytochrome P450 2D6; Kappa-type opioid receptor; 5-hydroxytryptamine receptor 2A,P31645; P23975; Q01959; P31652; Q9WTR4; P23977; Q63380; Q12809; P10635; P41145; P28223,0.0,,True,False
CHEMBL382301,ATOSIBAN,1.0,ANTAGONIST,Oxytocin receptor antagonist,CHEMBL2049,18.0,18.0,5.0,True,True,5.0,CHEMBL1790; CHEMBL1889; CHEMBL1921; CHEMBL2049; CHEMBL3996,Oxytocin receptor; Vasopressin V1a receptor; Vasopressin V1b receptor; Vasopressin V2 receptor,P30559; P70536; P37288; P47901; P30518,0.0,,True,False
CHEMBL1450,ATOVAQUONE,1.0,INHIBITOR,Cytochrome b inhibitor,CHEMBL1777,5.0,5.0,4.0,True,True,5.0,CHEMBL1777; CHEMBL1966; CHEMBL2383; CHEMBL4523950; CHEMBL5393,"Dihydroorotate dehydrogenase (quinone), mitochondrial; Broad substrate specificity ATP-binding cassette transporter ABCG2",Q63707; G4VFD7; Q02127; Q9UNQ0,1.0,map00240  Pyrimidine metabolism;map01100  Metabolic pathways,True,True
CHEMBL9194,ATRASENTAN,1.0,,,,27.0,26.0,4.0,True,True,4.0,CHEMBL1785; CHEMBL252; CHEMBL3949; CHEMBL4566,Endothelin-1 receptor; Endothelin receptor type B,P25101; P26684; P35463; P24530,0.0,,True,False
CHEMBL2146145,ATROPINE OXIDE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1366,,,,,,,,,False,False,,,,,,,False,False
CHEMBL502124,,1.0,,,,8.0,8.0,2.0,True,True,2.0,CHEMBL2185; CHEMBL4722,Aurora kinase B; Aurora kinase A,Q96GD4; O14965,0.0,,True,False
CHEMBL1697725,,,,,,,,,False,False,,,,,,,False,False
CHEMBL4303662,,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1090771,AVAGACESTAT,1.0,INHIBITOR,Gamma-secretase inhibitor,CHEMBL2094135,7.0,7.0,1.0,True,True,1.0,CHEMBL2094135,Gamma-secretase,P49810,0.0,,True,False
CHEMBL101309,AVASIMIBE,1.0,,,,11.0,11.0,5.0,True,True,5.0,CHEMBL2782; CHEMBL285; CHEMBL4464; CHEMBL4465; CHEMBL6141,Sterol O-acyltransferase 1; Acyl-CoA:cholesterol acyltransferase; Sterol O-acyltransferase 2,P35610; Q95214; O70536; O75908; Q61263,1.0,map00100  Steroid biosynthesis,True,True
CHEMBL2103883,AVATROMBOPAG,1.0,AGONIST,Thrombopoietin receptor agonist,CHEMBL1864,1.0,0.0,0.0,True,True,1.0,CHEMBL1864,,,0.0,,True,False
CHEMBL1689063,AVIBACTAM,1.0,,,,13.0,13.0,10.0,True,True,10.0,CHEMBL1287599; CHEMBL1287630; CHEMBL1744488; CHEMBL2364670; CHEMBL2725; CHEMBL3885669; CHEMBL4951; CHEMBL5031; CHEMBL5437; CHEMBL6132,Beta-lactamase; Class A carbapenemase KPC-2; Beta-lactamase OXA-23; Beta-lactamase TEM; Metallo-beta-lactamase type 2; Beta-lactamase TEM-1; Beta-lactamase CTX-M-14; Carbapenem-hydrolyzing beta-lactamase KPC; Beta-lactamase OXA-1,P05364; P24735; A8DS27; Q9L4P2; P62593; P14488; Q4GY26; Q9L5C7; Q9F663; P13661,1.0,map00311  Penicillin and cephalosporin biosynthesis;map01110  Biosynthesis of secondary metabolites,True,True
CHEMBL2106042,AVRIDINE,1.0,,,,1.0,0.0,0.0,True,True,,,,,,,False,False
CHEMBL1289926,AXITINIB,1.0,INHIBITOR,Vascular endothelial growth factor receptor inhibitor,CHEMBL2095227,199.0,197.0,109.0,True,True,110.0,CHEMBL1075104; CHEMBL1795165; CHEMBL1844; CHEMBL1862; CHEMBL1865; CHEMBL1868; CHEMBL1908389; CHEMBL1913; CHEMBL1936; CHEMBL1955; CHEMBL1974; CHEMBL2007; CHEMBL203; CHEMBL2041; CHEMBL2069; CHEMBL2073; CHEMBL2095227; CHEMBL211; CHEMBL2148; CHEMBL2185; CHEMBL2250; CHEMBL2276; CHEMBL238; CHEMBL256; CHEMBL258; CHEMBL2634; CHEMBL2637; CHEMBL2742; CHEMBL2777; CHEMBL279; CHEMBL2815; CHEMBL2872; CHEMBL2959; CHEMBL2964; CHEMBL2971; CHEMBL3032; CHEMBL3357; CHEMBL3553; CHEMBL3587; CHEMBL3650; CHEMBL3717; CHEMBL3788; CHEMBL3830; CHEMBL3879831; CHEMBL3886; CHEMBL3935; CHEMBL3938; CHEMBL3981; CHEMBL3983; CHEMBL4014; CHEMBL4070; CHEMBL4105933; CHEMBL4128; CHEMBL4142; CHEMBL4202; CHEMBL4355; CHEMBL4367; CHEMBL4375; CHEMBL4454; CHEMBL4482; CHEMBL4522; CHEMBL4527; CHEMBL4597; CHEMBL4598; CHEMBL4599; CHEMBL4627; CHEMBL4708; CHEMBL4722; CHEMBL4852; CHEMBL4853; CHEMBL4895; CHEMBL4948; CHEMBL5014; CHEMBL5047; CHEMBL5052; CHEMBL5122; CHEMBL5146; CHEMBL5256; CHEMBL5274; CHEMBL5284; CHEMBL5319; CHEMBL5330; CHEMBL5331; CHEMBL5334; CHEMBL5415; CHEMBL5432; CHEMBL5435; CHEMBL5464; CHEMBL5466; CHEMBL5476; CHEMBL5518; CHEMBL5546; CHEMBL5547; CHEMBL5568; CHEMBL5604; CHEMBL5659; CHEMBL5671; CHEMBL5698; CHEMBL5728; CHEMBL5749; CHEMBL5785; CHEMBL5836; CHEMBL5861; CHEMBL5970; CHEMBL5975; CHEMBL6020; CHEMBL6082; CHEMBL6083; CHEMBL6166; CHEMBL6191,"Vascular endothelial growth factor receptor 2; Tyrosine-protein kinase Mer; Aurora kinase C; Aurora kinase B; Serine/threonine-protein kinase 16; Discoidin domain-containing receptor 2; Fibroblast growth factor receptor 3; Tyrosine-protein kinase JAK3; Mast/stem cell growth factor receptor Kit; Hepatocyte growth factor receptor; Angiopoietin-1 receptor; Activated CDC42 kinase 1; High affinity nerve growth factor receptor; Serine/threonine-protein kinase PAK 4; Misshapen-like kinase 1; Mitogen-activated protein kinase kinase kinase kinase 1; Serine/threonine-protein kinase ULK3; Activin receptor type-2B; Bone morphogenetic protein receptor type-1B; Interleukin-1 receptor-associated kinase 1; Tyrosine-protein kinase receptor UFO; Tyrosine-protein kinase Blk; Casein kinase II subunit alpha'; Epithelial discoidin domain-containing receptor 1; Vascular endothelial growth factor receptor 1; Vascular endothelial growth factor receptor 3; Mitogen-activated protein kinase kinase kinase 3; Platelet-derived growth factor receptor beta; Mitogen-activated protein kinase 8; Mitogen-activated protein kinase 10; Dual specificity mitogen-activated protein kinase kinase 1; Interferon-induced, double-stranded RNA-activated protein kinase; Proto-oncogene tyrosine-protein kinase ROS; SRSF protein kinase 1; Dual specificity protein kinase TTK; Tyrosine-protein kinase TXK; Non-receptor tyrosine-protein kinase TYK2; Aurora kinase A; Mitogen-activated protein kinase kinase kinase kinase 3; Receptor-interacting serine/threonine-protein kinase 1; Receptor-interacting serine/threonine-protein kinase 2; Serine/threonine-protein kinase RIO3; Cyclin-dependent kinase-like 2; Non-receptor tyrosine-protein kinase TNK1; Receptor-type tyrosine-protein kinase FLT3; Tyrosine-protein kinase CSK; Ephrin type-B receptor 6; Mitogen-activated protein kinase kinase kinase kinase 2; Tyrosine-protein kinase JAK2; Tyrosine-protein kinase ABL1; Tyrosine-protein kinase ABL2; Macrophage colony-stimulating factor 1 ",P35968; Q12866; Q9UQB9; Q96GD4; O75716; Q16832; P22607; P52333; P10721; P08581; Q02763; Q07912; P04629; O96013; Q8N4C8; Q92918; Q6PHR2; Q13705; O00238; P51617; P30530; P51451; P19784; Q08345; P17948; P35916; Q99759; P09619; P45983; P53779; Q02750; P19525; P08922; Q96SB4; P33981; P42681; P29597; O14965; Q8IVH8; Q13546; O43353; O14730; Q92772; Q13470; P36888; P41240; O15197; Q12851; O60674; P00519; P42684; P07333; P00533; P09769; O14976; P06239; P35590; P07947; Q08881; Q9Y6R4; O94804; Q9Y5S2; Q00536; P16234; Q16513; Q13188; Q13043; Q15569; Q12852; Q96RR4; Q9Y4K4; O00444; Q9UPE1; P57058; Q8IYT8; Q9H2G2; Q2M2I8; Q9UKE5; Q8NEV4; Q9NSY1; P07949; P57078; P21802; P11362; Q56UN5; P36507; Q9H093; Q9BRS2; Q8N5S9; Q9H1R3; P80192; Q9NYL2; Q13163; O95819; P57059; Q8NFD2; Q32MK0; P32298; Q5S007; P11274; P22830; Q6ZSR9; Q9UBN7; Q01959; O95342; P0DMS8; P21731; P08172; P80370,1.0,map00860  Porphyrin metabolism;map01100  Metabolic pathways;map01110  Biosynthesis of secondary metabolites,True,True
