chembl_id,compound_name,canonical_smiles,max_phase,withdrawn_flag,therapeutic_flag,total_score,tier,n_matches,n_target,n_moa,n_pathway,n_specific,n_oxidative,top_node,top_match_type,top_match_score,matched_nodes,short_rationale,best_pchembl,median_pchembl,n_unique_targets_assayed,moa_text,moa_actions,score_node_ER_proteostasis,score_node_TRPML1/MCOLN1,score_node_autophagy_flux,score_node_lysosomal_trafficking_M6P,score_node_mTORC1,score_node_oxidative_stress,score_node_trehalose_AKT_TFEB
CHEMBL3586404,ONATASERTIB,CO[C@H]1CC[C@H](N2C(=O)CNc3ncc(-c4ccc(C(C)(C)O)nc4)nc32)CC1,2.0,0.0,0.0,3.5999999999999996,High,1,0,1,0,1,0,mTORC1,moa,3.5999999999999996,mTORC1,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",8.0,7.41,9.0,Serine/threonine-protein kinase mTOR inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0
CHEMBL3586573,CC-115,CCN1C(=O)CNc2ncc(-c3ccc(-c4nc[nH]n4)nc3C)nc21,2.0,0.0,0.0,3.5999999999999996,High,1,0,1,0,1,0,mTORC1,moa,3.5999999999999996,mTORC1,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",7.89,7.68,5.0,Serine/threonine-protein kinase mTOR inhibitor; DNA-dependent protein kinase inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0
CHEMBL4297181,SAMOTOLISIB,CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21,2.0,0.0,0.0,3.5999999999999996,High,1,0,1,0,1,0,mTORC1,moa,3.5999999999999996,mTORC1,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",8.22,7.42,5.0,Serine/threonine-protein kinase mTOR inhibitor; PI3-kinase class I inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0
CHEMBL571209,INDOXIMOD,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,2.0,0.0,0.0,3.5999999999999996,High,1,0,1,0,1,0,mTORC1,moa,3.5999999999999996,mTORC1,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",,,0.0,mTORC1 activator,ACTIVATOR,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0
CHEMBL592445,GEDATOLISIB,CN(C)C1CCN(C(=O)c2ccc(NC(=O)Nc3ccc(-c4nc(N5CCOCC5)nc(N5CCOCC5)n4)cc3)cc2)CC1,3.0,0.0,0.0,3.5999999999999996,High,1,0,1,0,1,0,mTORC1,moa,3.5999999999999996,mTORC1,"Compound annotation contains keyword 'MTOR' (or related pathway term), suggesting relevance to MSD node mTORC1.",9.4,8.46,7.0,Serine/threonine-protein kinase mTOR inhibitor; PI3-kinase class I inhibitor,INHIBITOR,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0
CHEMBL51085,EBSELEN,O=c1c2ccccc2[se]n1-c1ccccc1,3.0,0.0,0.0,3.35,High,2,0,1,1,1,1,lysosomal_trafficking_M6P,pathway,2.6,lysosomal_trafficking_M6P; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node lysosomal_trafficking_M6P.",8.16,6.17,38.0,Antioxidant,,0.0,0.0,0.0,2.6,0.0,0.75,0.0
CHEMBL1230609,FORETINIB,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1,2.0,0.0,0.0,2.95,High,2,0,1,1,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.03,7.55,202.0,Tyrosine-protein kinase receptor FLT3 inhibitor; Stem cell growth factor receptor inhibitor; Hepatocyte growth factor receptor inhibitor; Platelet-derived growth factor receptor inhibitor; Tyrosine-protein kinase TIE-2 inhibitor; Vascular endothelial growth factor receptor inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.75,0.0
CHEMBL3286830,LORLATINIB,C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,4.0,0.0,1.0,2.95,High,2,0,1,1,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.0,7.82,22.0,ALK tyrosine kinase receptor inhibitor; EML4-ALK inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.75,0.0
CHEMBL3301622,GILTERITINIB,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1,4.0,0.0,1.0,2.95,High,2,0,1,1,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.8,6.92,88.0,Tyrosine-protein kinase receptor FLT3 inhibitor; Tyrosine-protein kinase receptor UFO inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.75,0.0
CHEMBL608533,MIDOSTAURIN,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,4.0,0.0,1.0,2.95,High,2,0,1,1,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.0,6.25,212.0,Tyrosine-protein kinase receptor FLT3 inhibitor; Stem cell growth factor receptor inhibitor; Platelet-derived growth factor receptor inhibitor; Protein kinase C (PKC) inhibitor; Vascular endothelial growth factor receptor 2 inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.75,0.0
CHEMBL1430530,SN-2,Cc1cc(C)c(C2=NOC3C4CCC(C4)C23)c(C)c1,,0.0,0.0,2.8,Medium,1,0,0,1,1,0,TRPML1/MCOLN1,pathway,2.8,TRPML1/MCOLN1,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node TRPML1/MCOLN1.",5.75,5.75,1.0,,,0.0,2.8,0.0,0.0,0.0,0.0,0.0
CHEMBL548708,SF-11,Cc1ccc(S(=O)(=O)n2nccc2-c2c(-c3ccc(Cl)cc3)noc2C)cc1,,0.0,0.0,2.8,Medium,1,0,0,1,1,0,TRPML1/MCOLN1,pathway,2.8,TRPML1/MCOLN1,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node TRPML1/MCOLN1.",6.6,6.545,1.0,,,0.0,2.8,0.0,0.0,0.0,0.0,0.0
CHEMBL10,SB-203580,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,,0.0,0.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.39,6.15,79.0,,,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL122,ROFECOXIB,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,4.0,1.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.0,6.345000000000001,8.0,Cyclooxygenase-2 inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL1230020,PLX-4720,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,,0.0,0.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.8,5.72,81.0,,,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL1336,SORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.68,6.89,149.0,,,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL146095,GLAFENINE,O=C(OCC(O)CO)c1ccccc1Nc1ccnc2cc(Cl)ccc12,4.0,1.0,0.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",7.34,5.245,11.0,Cyclooxygenase inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL1908396,KI-20227,COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1,,0.0,0.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.54,5.92,64.0,,,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL19449,IBUDILAST,CC(C)C(=O)c1c(C(C)C)nn2ccccc12,4.0,0.0,0.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",7.4,6.51,13.0,Phosphodiesterase 4 inhibitor; Phosphodiesterase 3A inhibitor; Phosphodiesterase 10A inhibitor; Phosphodiesterase 5A inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL255863,NILOTINIB,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.48,7.0,83.0,,,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.4,7.779999999999999,30.0,Retinoic acid receptor agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL411,DIETHYLSTILBESTROL,CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.7,5.565,39.0,Estrogen receptor alpha agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.22,8.18,71.0,Serotonin 2a (5-HT2a) receptor antagonist; D2-like dopamine receptor inverse agonist,ANTAGONIST; INVERSE AGONIST,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL71,CHLORPROMAZINE,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,4.0,0.0,1.0,2.7,Medium,2,0,0,2,1,1,autophagy_flux,pathway,2.2,autophagy_flux; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.0,7.21,61.0,Serotonin 2a (5-HT2a) receptor antagonist; D2-like dopamine receptor antagonist,ANTAGONIST,0.0,0.0,2.2,0.0,0.0,0.5,0.0
CHEMBL561057,SQ109,CC(C)=CCC/C(C)=C/CNCCNC1C2CC3CC(C2)CC1C3,2.0,0.0,0.0,2.6,Medium,1,0,0,1,1,0,trehalose_AKT_TFEB,pathway,2.6,trehalose_AKT_TFEB,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node trehalose_AKT_TFEB.",6.44,5.8,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,2.6
CHEMBL1738757,REBASTINIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,2.0,0.0,0.0,2.55,High,2,0,1,1,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",9.12,6.7,107.0,Tyrosine-protein kinase ABL inhibitor,INHIBITOR,1.8,0.0,0.0,0.0,0.0,0.75,0.0
CHEMBL1908397,KW-2449,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,1.0,0.0,0.0,2.55,High,2,0,1,1,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",8.54,6.25,284.0,Serine/threonine-protein kinase Aurora-A inhibitor; Serine/threonine-protein kinase Aurora-B inhibitor; Tyrosine-protein kinase receptor FLT3 inhibitor; Tyrosine-protein kinase ABL inhibitor,INHIBITOR,1.8,0.0,0.0,0.0,0.0,0.75,0.0
CHEMBL1289601,LENVATINIB,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O,4.0,0.0,1.0,2.3,Medium,2,0,0,2,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",9.15,7.435,35.0,,,1.8,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL2028663,DABRAFENIB,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,4.0,0.0,1.0,2.3,Medium,2,0,0,2,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",9.4,7.015,53.0,,,1.8,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL3688339,OTS167,CC(=O)c1cnc2ccc(-c3cc(Cl)c(O)c(Cl)c3)nc2c1N[C@H]1CC[C@H](CN(C)C)CC1,,0.0,0.0,2.3,Medium,2,0,0,2,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",9.92,6.9,117.0,,,1.8,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL4289017,PF-03814735,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,1.0,0.0,0.0,2.3,Medium,2,0,0,2,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",9.1,6.13,83.0,Serine/threonine-protein kinase Aurora-A inhibitor; Serine/threonine-protein kinase Aurora-B inhibitor,INHIBITOR,1.8,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL496,HEXACHLOROPHENE,Oc1c(Cl)cc(Cl)c(Cl)c1Cc1c(O)c(Cl)cc(Cl)c1Cl,4.0,1.0,1.0,2.3,Medium,2,0,0,2,1,1,ER_proteostasis,pathway,1.8,ER_proteostasis; oxidative_stress,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node ER_proteostasis.",7.06,5.515,51.0,Bacterial enoyl-[acyl-carrier-protein] reductase inhibitor,INHIBITOR,1.8,0.0,0.0,0.0,0.0,0.5,0.0
CHEMBL12,DIAZEPAM,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.05,7.82,31.0,GABA-A receptor; anion channel positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1201139,MEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.84,7.73,7.0,Progesterone receptor agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1213583,GESTODENE,C#C[C@]1(O)C=C[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,3.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.52,5.92,5.0,Progesterone receptor agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL123292,CYCLOHEXIMIDE,C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,2.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",7.06,6.565,7.0,80S Ribosome inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1289779,ETIZOLAM,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,2.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.04,6.819999999999999,2.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1389,LEVONORGESTREL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.0,8.28,4.0,Progesterone receptor agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1476022,NOMEGESTROL ACETATE,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,3.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.52,7.359999999999999,4.0,Progesterone receptor agonist,AGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1521,ZALEPLON,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",6.54,6.01,4.0,GABA A receptor alpha-1/beta-1/gamma-2 positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1554,DACTINOMYCIN,Cc1c2oc3c(C)ccc(C(=O)N[C@@H]4C(=O)N[C@H](C(C)C)C(=O)N5CCC[C@H]5C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]4C)c3nc-2c(C(=O)N[C@@H]2C(=O)N[C@H](C(C)C)C(=O)N3CCC[C@H]3C(=O)N(C)CC(=O)N(C)[C@@H](C(C)C)C(=O)O[C@@H]2C)c(N)c1=O,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",5.3,5.3,3.0,DNA inhibitor,INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL160,CYCLOSPORINE,C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.82,6.109999999999999,31.0,Cyclophilin A modulator,MODULATOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1689063,AVIBACTAM,NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.72,6.89,10.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL1868702,GESTRINONE,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21CC,2.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.11,6.27,10.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL192509,DY131,CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1,,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",6.89,6.18,2.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL213907,THIOCOLCHICOSIDE,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,3.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",5.21,5.21,1.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL24072,PRENYLAMINE,CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1,4.0,1.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",7.19,5.62,22.0,Sodium channel protein type V alpha subunit blocker; Calmodulin inhibitor,BLOCKER; INHIBITOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL254832,FENDILINE,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,2.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",6.3,5.49,12.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL262075,INDIPLON,CC(=O)N(C)c1cccc(-c2ccnc3c(C(=O)c4cccs4)cnn23)c1,3.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.35,9.305,1.0,GABA receptor alpha-1 subunit positive allosteric modulator,POSITIVE ALLOSTERIC MODULATOR,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL273264,NAFAMOSTAT,N=C(N)Nc1ccc(C(=O)Oc2ccc3cc(C(=N)N)ccc3c2)cc1,3.0,0.0,0.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",10.7,6.54,22.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL325109,CLEBOPRIDE,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,2.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.95,6.98,18.0,Serotonin 4 (5-HT4) receptor agonist; Dopamine D2 receptor antagonist,AGONIST; ANTAGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL403,SULBACTAM,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",7.12,5.734999999999999,15.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL404,TAZOBACTAM,C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",8.7,6.635,30.0,,,0.0,0.0,2.2,0.0,0.0,0.0,0.0
CHEMBL407,FLUMAZENIL,CCOC(=O)c1ncn2c1CN(C)C(=O)c1cc(F)ccc1-2,4.0,0.0,1.0,2.2,Medium,1,0,0,1,1,0,autophagy_flux,pathway,2.2,autophagy_flux,"Compound annotation contains keyword 'True' (or related pathway term), suggesting relevance to MSD node autophagy_flux.",9.35,8.83,18.0,GABA-A receptor; anion channel allosteric antagonist,ALLOSTERIC ANTAGONIST,0.0,0.0,2.2,0.0,0.0,0.0,0.0
